"SCTRY","Value added source country","SINDY","Value added source industry","XCTRY","Country of final demand","XINDY","Industry of final demand","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"WLD","World","D05T39","Industry (mining, manufactures and utilities)","WLD","World","D30","Other transport equipment","2015","2015","USD","US Dollar","6","Millions",,,541554.358,,
"WLD","World","D05T39","Industry (mining, manufactures and utilities)","WLD","World","D31T33","Other manufacturing; repair and installation of machinery and equipment","2015","2015","USD","US Dollar","6","Millions",,,678835.026,,
"WLD","World","D45T98","Total services ","WLD","World","D30","Other transport equipment","2015","2015","USD","US Dollar","6","Millions",,,248592.194,,
"WLD","World","D45T98","Total services ","WLD","World","D31T33","Other manufacturing; repair and installation of machinery and equipment","2015","2015","USD","US Dollar","6","Millions",,,287632.078,,
"WLD","World","D58T82","Information, finance, real estate and other business services","WLD","World","D30","Other transport equipment","2015","2015","USD","US Dollar","6","Millions",,,121262.482,,
"WLD","World","D58T82","Information, finance, real estate and other business services","WLD","World","D31T33","Other manufacturing; repair and installation of machinery and equipment","2015","2015","USD","US Dollar","6","Millions",,,129316.344,,
"WLD","World","D41T98","Total services (incl. construction)","WLD","World","D30","Other transport equipment","2015","2015","USD","US Dollar","6","Millions",,,251109.656,,
"WLD","World","D41T98","Total services (incl. construction)","WLD","World","D31T33","Other manufacturing; repair and installation of machinery and equipment","2015","2015","USD","US Dollar","6","Millions",,,292463.125,,
"WLD","World","DINFO","Information industries","WLD","World","D30","Other transport equipment","2015","2015","USD","US Dollar","6","Millions",,,26281.618,,
"WLD","World","DINFO","Information industries","WLD","World","D31T33","Other manufacturing; repair and installation of machinery and equipment","2015","2015","USD","US Dollar","6","Millions",,,25389.041,,
"WLD","World","DTOTAL","TOTAL","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,1221514.308,,
"WLD","World","D01T03","Agriculture, forestry and fishing","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,6535.298,,
"WLD","World","D05T09","Mining and quarrying","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,154716.398,,
"WLD","World","D05T06","Mining and extraction of energy producing products","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,138118.241,,
"WLD","World","D07T08","Mining and quarrying of non-energy producing products","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,6414.004,,
"WLD","World","D09","Mining support service activities","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,10184.152,,
"WLD","World","D10T33","Manufacturing","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,94611.714,,
"WLD","World","D10T12","Food products, beverages and tobacco","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,3508.053,,
"WLD","World","D13T15","Textiles, wearing apparel, leather and related products","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,2741.89,,
"WLD","World","D16T18","Wood and paper products; printing","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,6422.47,,
"WLD","World","D16","Wood and products of wood and cork","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,1726.953,,
"WLD","World","D17T18","Paper products and printing","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,4695.517,,
"WLD","World","D19T23","Chemicals and non-metallic mineral products","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,35142.304,,
"WLD","World","D19","Coke and refined petroleum products","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,15386.947,,
"WLD","World","D20T21","Chemicals and pharmaceutical products","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,12224.417,,
"WLD","World","D22","Rubber and plastic products","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,4495.75,,
"WLD","World","D23","Other non-metallic mineral products","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,3035.189,,
"WLD","World","D24T25","Basic metals and fabricated metal products","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,15891.661,,
"WLD","World","D24","Basic metals","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,8328.31,,
"WLD","World","D25","Fabricated metal products","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,7563.351,,
"WLD","World","D26T27","Computers, electronic and electrical equipment","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,13276.154,,
"WLD","World","D26","Computer, electronic and optical products","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,5826.195,,
"WLD","World","D27","Electrical equipment","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,7449.959,,
"WLD","World","D28","Machinery and equipment, nec ","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,7697.539,,
"WLD","World","D29T30","Transport equipment","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,4547.577,,
"WLD","World","D29","Motor vehicles, trailers and semi-trailers","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,3671.698,,
"WLD","World","D30","Other transport equipment","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,875.879,,
"WLD","World","D31T33","Other manufacturing; repair and installation of machinery and equipment","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,5384.066,,
"WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,674889.93,,
"WLD","World","D41T43","Construction","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,12554.705,,
"WLD","World","D45T82","Total business sector services","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,249457.212,,
"WLD","World","D45T56","Distributive trade, transport, accommodation and food services","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,104055.473,,
"WLD","World","D45T47","Wholesale and retail trade; repair of motor vehicles","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,69232.13,,
"WLD","World","D49T53","Transportation and storage","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,28608.055,,
"WLD","World","D55T56","Accommodation and food services","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,6215.288,,
"WLD","World","D58T63","Information and communication","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,17745.021,,
"WLD","World","D58T60","Publishing, audiovisual and broadcasting activities","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,3195.47,,
"WLD","World","D61","Telecommunications","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,6494.38,,
"WLD","World","D62T63","IT and other information services","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,8055.171,,
"WLD","World","D64T66","Financial and insurance activities","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,39871.099,,
"WLD","World","D68","Real estate activities","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,16627.465,,
"WLD","World","D69T82","Other business sector services","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,71158.154,,
"WLD","World","D84T98","Public admin, education and health; social and personal services","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,28749.051,,
"WLD","World","D84T88","Public admin, defence; education and health","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,23647.665,,
"WLD","World","D84","Public admin. and defence; compulsory social security","WLD","World","D35T39","Electricity, gas, water supply, sewerage, waste and remediation services","2015","2015","USD","US Dollar","6","Millions",,,6179.668,,
