Country,Variable,Code,Name,Value
Spain,Turnover,D49T53,Transportation and storage,93990.3121015901
Spain,Number of employees,D49T53,Transportation and storage,674227
Spain,Number of enterprises,D49T53,Transportation and storage,187397
Spain,Turnover,D49T53,Transportation and storage,93990.3121015901
Spain,Number of enterprises,D49T53,Transportation and storage,187397
Sweden,Turnover,D49T53,Transportation and storage,157677.303324349
Sweden,Number of enterprises,D49T53,Transportation and storage,81
Sweden,Turnover,D49T53,Transportation and storage,399614.51115092
Sweden,Number of employees,D49T53,Transportation and storage,224794
Sweden,Number of enterprises,D49T53,Transportation and storage,29336
Sweden,Turnover,D49T53,Transportation and storage,399614.51115092
Sweden,Number of enterprises,D49T53,Transportation and storage,29336
Switzerland,Turnover,D49T53,Transportation and storage,38284.6523395632
Switzerland,Number of enterprises,D49T53,Transportation and storage,91
Switzerland,Turnover,D49T53,Transportation and storage,58763.1183914253
Switzerland,Number of enterprises,D49T53,Transportation and storage,4831
United Kingdom,Turnover,D49T53,Transportation and storage,96663.3128369541
United Kingdom,Number of enterprises,D49T53,Transportation and storage,378
United Kingdom,Turnover,D49T53,Transportation and storage,151291.300893199
United Kingdom,Number of employees,D49T53,Transportation and storage,1274790
United Kingdom,Number of enterprises,D49T53,Transportation and storage,88677
United Kingdom,Turnover,D49T53,Transportation and storage,151291.300893199
United Kingdom,Number of enterprises,D49T53,Transportation and storage,88677
Estonia,Turnover,D49T53,Transportation and storage,890.309314385058
Estonia,Number of enterprises,D49T53,Transportation and storage,16
Estonia,Turnover,D49T53,Transportation and storage,4061.14066546552
Estonia,Number of employees,D49T53,Transportation and storage,37747
Estonia,Number of enterprises,D49T53,Transportation and storage,5052
Estonia,Turnover,D49T53,Transportation and storage,4061.14066546552
Estonia,Number of enterprises,D49T53,Transportation and storage,5052
Latvia,Turnover,D49T53,Transportation and storage,1481.41557949809
Latvia,Number of enterprises,D49T53,Transportation and storage,34
Latvia,Turnover,D49T53,Transportation and storage,4748.85707178927
Latvia,Number of enterprises,D49T53,Transportation and storage,7307
Lithuania,Turnover,D49T53,Transportation and storage,2079.91179944253
Lithuania,Number of enterprises,D49T53,Transportation and storage,42
Lithuania,Turnover,D49T53,Transportation and storage,7170.59934288506
Lithuania,Number of enterprises,D49T53,Transportation and storage,12314
Slovenia,Turnover,D49T53,Transportation and storage,1206.5453083295
Slovenia,Number of enterprises,D49T53,Transportation and storage,12
Slovenia,Turnover,D49T53,Transportation and storage,4510.3057249751
Slovenia,Number of employees,D49T53,Transportation and storage,39838
Slovenia,Number of enterprises,D49T53,Transportation and storage,8445
Slovenia,Turnover,D49T53,Transportation and storage,4510.3057249751
Slovenia,Number of enterprises,D49T53,Transportation and storage,8445
Australia,Turnover,D55T56,Accommodation and food service activities,19529.3074630268
Australia,Turnover,D55T56,Accommodation and food service activities,87404.2401615901
Australia,Turnover,D55T56,Accommodation and food service activities,87404.2401615901
Austria,Turnover,D55T56,Accommodation and food service activities,1233.67184984483
Austria,Number of enterprises,D55T56,Accommodation and food service activities,37
Austria,Turnover,D55T56,Accommodation and food service activities,16245.5539972663
Austria,Number of employees,D55T56,Accommodation and food service activities,248729
Austria,Number of enterprises,D55T56,Accommodation and food service activities,47317
Austria,Turnover,D55T56,Accommodation and food service activities,16245.5539972663
Austria,Number of enterprises,D55T56,Accommodation and food service activities,47317
Belgium,Turnover,D55T56,Accommodation and food service activities,
Belgium,Number of enterprises,D55T56,Accommodation and food service activities,
Belgium,Turnover,D55T56,Accommodation and food service activities,13258.0295745651
Belgium,Number of employees,D55T56,Accommodation and food service activities,121715
Belgium,Number of enterprises,D55T56,Accommodation and food service activities,50088
Belgium,Turnover,D55T56,Accommodation and food service activities,13258.0295745651
Belgium,Number of enterprises,D55T56,Accommodation and food service activities,50088
Czech Republic,Turnover,D55T56,Accommodation and food service activities,14713.6704335536
Czech Republic,Number of enterprises,D55T56,Accommodation and food service activities,21
Czech Republic,Turnover,D55T56,Accommodation and food service activities,126594.432332203
Czech Republic,Number of enterprises,D55T56,Accommodation and food service activities,58612
Denmark,Turnover,D55T56,Accommodation and food service activities,7062.72402662644
Denmark,Number of enterprises,D55T56,Accommodation and food service activities,18
Denmark,Turnover,D55T56,Accommodation and food service activities,49363.546452864
Denmark,Number of employees,D55T56,Accommodation and food service activities,72070
Denmark,Number of enterprises,D55T56,Accommodation and food service activities,13715
Denmark,Turnover,D55T56,Accommodation and food service activities,49363.546452864
Denmark,Number of enterprises,D55T56,Accommodation and food service activities,13715
Finland,Turnover,D55T56,Accommodation and food service activities,1266.38591818391
Finland,Number of enterprises,D55T56,Accommodation and food service activities,17
Finland,Turnover,D55T56,Accommodation and food service activities,5532.37252672031
Finland,Number of employees,D55T56,Accommodation and food service activities,62998
Finland,Number of enterprises,D55T56,Accommodation and food service activities,11781
Finland,Turnover,D55T56,Accommodation and food service activities,5532.37252672031
Finland,Number of enterprises,D55T56,Accommodation and food service activities,11781
France,Turnover,D55T56,Accommodation and food service activities,19821.9316500709
France,Number of enterprises,D55T56,Accommodation and food service activities,109
France,Turnover,D55T56,Accommodation and food service activities,83850.8434658832
France,Number of employees,D55T56,Accommodation and food service activities,762683
France,Number of enterprises,D55T56,Accommodation and food service activities,264793
France,Turnover,D55T56,Accommodation and food service activities,83850.8434658832
France,Number of enterprises,D55T56,Accommodation and food service activities,264793
Germany,Turnover,D55T56,Accommodation and food service activities,11590.062696274
Germany,Number of enterprises,D55T56,Accommodation and food service activities,334
Germany,Turnover,D55T56,Accommodation and food service activities,75346.0869117261
Germany,Number of enterprises,D55T56,Accommodation and food service activities,230413
Hungary,Turnover,D55T56,Accommodation and food service activities,147622.458683602
Hungary,Number of enterprises,D55T56,Accommodation and food service activities,17
Hungary,Turnover,D55T56,Accommodation and food service activities,992263.654638506
Hungary,Number of employees,D55T56,Accommodation and food service activities,115081
Hungary,Number of enterprises,D55T56,Accommodation and food service activities,29841
Hungary,Turnover,D55T56,Accommodation and food service activities,992263.654638506
Hungary,Number of enterprises,D55T56,Accommodation and food service activities,29841
Ireland,Turnover,D55T56,Accommodation and food service activities,969.25566112069
Ireland,Number of enterprises,D55T56,Accommodation and food service activities,30
Ireland,Turnover,D55T56,Accommodation and food service activities,8447.5294649138
Ireland,Number of enterprises,D55T56,Accommodation and food service activities,18336
Italy,Turnover,D55T56,Accommodation and food service activities,8692.56955255556
Italy,Number of enterprises,D55T56,Accommodation and food service activities,114
Italy,Turnover,D55T56,Accommodation and food service activities,68651.5088056648
Italy,Number of employees,D55T56,Accommodation and food service activities,879176
Italy,Number of enterprises,D55T56,Accommodation and food service activities,315464
Italy,Turnover,D55T56,Accommodation and food service activities,68651.5088056648
Italy,Number of enterprises,D55T56,Accommodation and food service activities,315464
Korea,Turnover,D55T56,Accommodation and food service activities,2949457.14317931
Korea,Number of employees,D55T56,Accommodation and food service activities,24221
Korea,Turnover,D55T56,Accommodation and food service activities,107419301.972682
Korea,Number of employees,D55T56,Accommodation and food service activities,1092470
Korea,Turnover,D55T56,Accommodation and food service activities,107419301.972682
Korea,Number of employees,D55T56,Accommodation and food service activities,1092470
Luxembourg,Turnover,D55T56,Accommodation and food service activities,
Luxembourg,Number of enterprises,D55T56,Accommodation and food service activities,6
Luxembourg,Turnover,D55T56,Accommodation and food service activities,1352.99258395211
Luxembourg,Number of employees,D55T56,Accommodation and food service activities,18688
Luxembourg,Number of enterprises,D55T56,Accommodation and food service activities,2806
Luxembourg,Turnover,D55T56,Accommodation and food service activities,1352.99258395211
Luxembourg,Number of enterprises,D55T56,Accommodation and food service activities,2806
Netherlands,Turnover,D55T56,Accommodation and food service activities,
Netherlands,Number of enterprises,D55T56,Accommodation and food service activities,50
Netherlands,Turnover,D55T56,Accommodation and food service activities,20293.1764526743
Netherlands,Number of enterprises,D55T56,Accommodation and food service activities,55976
New Zealand,Turnover,D55T56,Accommodation and food service activities,10527.0807787548
Norway,Turnover,D55T56,Accommodation and food service activities,13254.0642329483
Norway,Number of enterprises,D55T56,Accommodation and food service activities,25
Norway,Turnover,D55T56,Accommodation and food service activities,67756.6934212606
Norway,Number of enterprises,D55T56,Accommodation and food service activities,11449
Poland,Turnover,D55T56,Accommodation and food service activities,5478.57005069157
Poland,Number of enterprises,D55T56,Accommodation and food service activities,48
Poland,Turnover,D55T56,Accommodation and food service activities,29600.1937130422
Poland,Number of employees,D55T56,Accommodation and food service activities,181110
Poland,Number of enterprises,D55T56,Accommodation and food service activities,53988
Poland,Turnover,D55T56,Accommodation and food service activities,29600.1937130422
Poland,Number of enterprises,D55T56,Accommodation and food service activities,53988
Portugal,Turnover,D55T56,Accommodation and food service activities,1412.02210120307
Portugal,Number of enterprises,D55T56,Accommodation and food service activities,46
Portugal,Turnover,D55T56,Accommodation and food service activities,9118.30304796552
Portugal,Number of employees,D55T56,Accommodation and food service activities,235010
Portugal,Number of enterprises,D55T56,Accommodation and food service activities,91826
Portugal,Turnover,D55T56,Accommodation and food service activities,9118.30304796552
Portugal,Number of enterprises,D55T56,Accommodation and food service activities,91826
Slovak Republic,Turnover,D55T56,Accommodation and food service activities,
Slovak Republic,Number of enterprises,D55T56,Accommodation and food service activities,
Slovak Republic,Turnover,D55T56,Accommodation and food service activities,1574.42086469349
Slovak Republic,Number of employees,D55T56,Accommodation and food service activities,47793
Slovak Republic,Number of enterprises,D55T56,Accommodation and food service activities,17212
Slovak Republic,Turnover,D55T56,Accommodation and food service activities,1574.42086469349
Slovak Republic,Number of enterprises,D55T56,Accommodation and food service activities,17212
Spain,Turnover,D55T56,Accommodation and food service activities,9374.69843205556
Spain,Number of enterprises,D55T56,Accommodation and food service activities,203
Spain,Turnover,D55T56,Accommodation and food service activities,56006.6652393065
Spain,Number of employees,D55T56,Accommodation and food service activities,1002470
Spain,Number of enterprises,D55T56,Accommodation and food service activities,270619
Spain,Turnover,D55T56,Accommodation and food service activities,56006.6652393065
Spain,Number of enterprises,D55T56,Accommodation and food service activities,270619
Sweden,Turnover,D55T56,Accommodation and food service activities,
Sweden,Number of enterprises,D55T56,Accommodation and food service activities,
Sweden,Turnover,D55T56,Accommodation and food service activities,126529.544923927
Sweden,Number of employees,D55T56,Accommodation and food service activities,157797
